CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Total,Segment,Cluster,Cluster_Label
17724,73,3,1033.0,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
17725,18,11,3439.08,5,5,5,555,15,Champion,0,At Risk / Dormant
17727,17,1,1060.25,5,2,4,524,11,Potential Loyalist,0,At Risk / Dormant
17728,88,3,2876.01,2,4,5,245,11,At Risk,0,At Risk / Dormant
17730,30,13,5298.4800000000005,4,5,5,455,14,Champion,0,At Risk / Dormant
17731,81,4,1240.11,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
17732,667,1,303.97,1,2,2,122,5,Lost,1,Lost / Inactive
17733,263,2,692.19,1,3,3,133,7,At Risk,1,Lost / Inactive
17734,55,3,700.63,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
17735,110,19,13110.02,2,5,5,255,12,At Risk,2,Loyal / Regular
17736,11,3,377.44,5,4,2,542,11,Loyal Customer,0,At Risk / Dormant
17737,1,2,168.24,5,3,1,531,9,Loyal Customer,0,At Risk / Dormant
17738,21,4,1879.05,4,4,4,444,12,Champion,0,At Risk / Dormant
17739,13,7,2791.35,5,5,5,555,15,Champion,0,At Risk / Dormant
17742,40,2,355.11,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
17744,27,6,2322.4,4,5,5,455,14,Champion,0,At Risk / Dormant
17746,242,1,110.25,1,2,1,121,4,Lost,1,Lost / Inactive
17747,114,1,71.4,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17749,180,2,674.52,2,3,3,233,8,At Risk,1,Lost / Inactive
17750,58,9,1797.57,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
17752,361,1,80.64,1,2,1,121,4,Lost,1,Lost / Inactive
17754,90,5,1772.26,2,4,4,244,10,At Risk,0,At Risk / Dormant
17757,15,30,5605.29,5,5,5,555,15,Champion,2,Loyal / Regular
17758,21,8,3456.7000000000003,4,5,5,455,14,Champion,0,At Risk / Dormant
17759,19,3,834.99,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17760,23,2,287.59,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
17761,153,1,712.78,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
17763,265,1,15.0,1,2,1,121,4,Lost,1,Lost / Inactive
17764,6,2,818.8199999999999,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
17765,212,3,371.88,1,4,2,142,7,At Risk,1,Lost / Inactive
17767,17,1,271.2,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
17768,168,3,2273.1800000000003,2,4,5,245,11,At Risk,1,Lost / Inactive
17769,14,10,3997.98,5,5,5,555,15,Champion,0,At Risk / Dormant
17770,36,5,1143.27,4,4,4,444,12,Champion,0,At Risk / Dormant
17771,58,2,245.81,3,3,1,331,7,Loyal Customer,0,At Risk / Dormant
17772,12,2,182.77,5,3,1,531,9,Loyal Customer,0,At Risk / Dormant
17774,147,4,1225.41,2,4,4,244,10,At Risk,0,At Risk / Dormant
17775,256,1,56.4,1,2,1,121,4,Lost,1,Lost / Inactive
17777,26,3,665.86,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17779,23,3,658.57,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17781,254,2,188.02,1,3,1,131,5,At Risk,1,Lost / Inactive
17783,74,2,283.47,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
17785,55,1,131.94,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17786,87,2,278.74,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
17787,65,4,1865.19,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
17788,75,2,1117.9,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
17789,283,1,225.9,1,2,1,121,4,Lost,1,Lost / Inactive
17790,4,14,1965.55,5,5,4,554,14,Champion,0,At Risk / Dormant
17791,61,1,106.1,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17793,27,1,323.04,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
17795,181,2,350.39,2,3,2,232,7,At Risk,1,Lost / Inactive
17796,42,4,697.9,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17797,24,3,780.43,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17799,24,10,3055.93,4,5,5,455,14,Champion,0,At Risk / Dormant
17800,38,9,1199.01,4,5,4,454,13,Champion,0,At Risk / Dormant
17802,5,3,1285.04,5,4,4,544,13,Champion,0,At Risk / Dormant
17805,75,1,512.31,3,2,3,323,8,Needs Attention,0,At Risk / Dormant
17806,13,1,546.04,5,2,3,523,10,Potential Loyalist,0,At Risk / Dormant
17809,18,12,5411.91,5,5,5,555,15,Champion,0,At Risk / Dormant
17811,2,39,7837.7300000000005,5,5,5,555,15,Champion,2,Loyal / Regular
17812,14,4,732.16,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17813,16,5,1770.8799999999999,5,4,4,544,13,Champion,0,At Risk / Dormant
17816,215,4,36.56,1,4,1,141,6,At Risk,1,Lost / Inactive
17817,160,3,387.68,2,4,2,242,8,At Risk,0,At Risk / Dormant
17819,66,7,3704.87,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17824,53,1,298.4,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
17827,37,5,1995.46,4,4,4,444,12,Champion,0,At Risk / Dormant
17828,24,4,1820.09,4,4,4,444,12,Champion,0,At Risk / Dormant
17829,300,1,889.24,1,2,3,123,6,Lost,1,Lost / Inactive
17830,121,3,398.7,2,4,2,242,8,At Risk,0,At Risk / Dormant
17831,183,1,35.400000000000006,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17832,51,1,155.37,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17835,11,3,350.64,5,4,2,542,11,Loyal Customer,0,At Risk / Dormant
17836,49,1,110.21000000000001,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17837,31,8,1593.38,4,5,4,454,13,Champion,0,At Risk / Dormant
17838,28,5,2779.3,4,4,5,445,13,Champion,0,At Risk / Dormant
17839,43,1,338.8,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
17841,1,124,40991.57,5,5,5,555,15,Champion,3,VIP / Champion
17843,100,1,205.48,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17844,108,1,51.559999999999995,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17846,87,1,2033.1,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
17848,83,9,901.1999999999999,3,5,3,353,11,Loyal Customer,0,At Risk / Dormant
17849,71,4,605.8000000000001,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
17850,667,34,5391.21,1,5,5,155,11,At Risk,1,Lost / Inactive
17852,13,2,114.34,5,3,1,531,9,Loyal Customer,0,At Risk / Dormant
17854,158,2,311.26,2,3,2,232,7,At Risk,0,At Risk / Dormant
17855,667,1,208.97,1,2,1,121,4,Lost,1,Lost / Inactive
17856,121,4,1418.03,2,4,4,244,10,At Risk,0,At Risk / Dormant
17857,19,23,26879.04,4,5,5,455,14,Champion,2,Loyal / Regular
17858,3,12,5155.66,5,5,5,555,15,Champion,0,At Risk / Dormant
17859,131,1,148.21,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17860,547,1,252.8,1,2,2,122,5,Lost,1,Lost / Inactive
17861,26,8,2100.8,4,5,5,455,14,Champion,0,At Risk / Dormant
17862,325,1,330.9,1,2,2,122,5,Lost,1,Lost / Inactive
17863,31,6,3160.0,4,5,5,455,14,Champion,0,At Risk / Dormant
17864,14,3,597.5,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17865,2,20,10526.32,5,5,5,555,15,Champion,2,Loyal / Regular
17866,144,1,329.65,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
17867,91,6,1197.1000000000001,2,5,4,254,11,At Risk,0,At Risk / Dormant
17869,109,5,428.18,2,4,2,242,8,At Risk,0,At Risk / Dormant
17870,16,12,1894.35,5,5,4,554,14,Champion,0,At Risk / Dormant
17871,206,1,155.9,1,2,1,121,4,Lost,1,Lost / Inactive
17873,82,5,1859.16,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
17874,158,6,683.46,2,5,3,253,10,At Risk,0,At Risk / Dormant
17877,172,1,237.61,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17878,45,1,379.45,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
17879,175,1,178.51999999999998,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17880,425,1,458.92,1,2,2,122,5,Lost,1,Lost / Inactive
17881,131,1,133.35000000000002,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17883,16,4,671.77,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17884,182,4,717.45,2,4,3,243,9,At Risk,1,Lost / Inactive
17885,14,1,190.19,5,2,1,521,8,Potential Loyalist,0,At Risk / Dormant
17886,122,3,899.61,2,4,3,243,9,At Risk,0,At Risk / Dormant
17887,305,1,111.35,1,2,1,121,4,Lost,1,Lost / Inactive
17888,23,8,726.05,4,5,3,453,12,Loyal Customer,0,At Risk / Dormant
17889,36,2,203.87,4,3,1,431,8,Loyal Customer,0,At Risk / Dormant
17890,324,2,602.09,1,3,3,133,7,At Risk,1,Lost / Inactive
17891,163,1,203.85999999999999,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17892,58,3,244.1,3,4,1,341,8,Loyal Customer,0,At Risk / Dormant
17893,227,1,112.25,1,2,1,121,4,Lost,1,Lost / Inactive
17894,73,8,1119.81,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
17895,46,1,98.0,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17896,25,1,256.32,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
17897,174,3,566.6,2,4,3,243,9,At Risk,1,Lost / Inactive
17898,87,2,152.06,3,3,1,331,7,Loyal Customer,0,At Risk / Dormant
17899,279,1,155.8,1,2,1,121,4,Lost,1,Lost / Inactive
17900,308,2,112.19999999999999,1,3,1,131,5,At Risk,1,Lost / Inactive
17901,60,1,110.38,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17904,23,1,191.67,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
17905,72,4,800.24,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
17906,189,1,72.9,1,2,1,121,4,Lost,1,Lost / Inactive
17908,698,1,243.28,1,2,1,121,4,Lost,1,Lost / Inactive
17911,11,1,366.23,5,2,2,522,9,Potential Loyalist,0,At Risk / Dormant
17912,312,5,311.01,1,4,2,142,7,At Risk,1,Lost / Inactive
17913,1,2,411.6,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
17914,182,1,336.43,2,2,2,222,6,Needs Attention,1,Lost / Inactive
17917,47,3,341.28,3,4,2,342,9,Loyal Customer,0,At Risk / Dormant
17919,2,1,1304.04,5,2,4,524,11,Potential Loyalist,0,At Risk / Dormant
17920,13,17,4204.1,5,5,5,555,15,Champion,2,Loyal / Regular
17921,149,4,826.52,2,4,3,243,9,At Risk,0,At Risk / Dormant
17923,311,1,207.50000000000003,1,2,1,121,4,Lost,1,Lost / Inactive
17924,13,7,2962.5,5,5,5,555,15,Champion,0,At Risk / Dormant
17925,667,1,244.08,1,2,1,121,4,Lost,1,Lost / Inactive
17926,135,2,397.29,2,3,2,232,7,At Risk,0,At Risk / Dormant
17928,47,2,212.54,3,3,1,331,7,Loyal Customer,0,At Risk / Dormant
17929,13,4,843.0,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
17930,73,5,1740.48,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
17931,135,2,408.36,2,3,2,232,7,At Risk,0,At Risk / Dormant
17932,6,3,1331.57,5,4,4,544,13,Champion,0,At Risk / Dormant
17934,1,2,704.25,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
17935,140,2,145.79,2,3,1,231,6,At Risk,0,At Risk / Dormant
17936,243,1,389.84,1,2,2,122,5,Lost,1,Lost / Inactive
17937,116,7,4301.22,2,5,5,255,12,At Risk,0,At Risk / Dormant
17939,279,1,99.14,1,2,1,121,4,Lost,1,Lost / Inactive
17940,51,10,4106.4400000000005,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
17941,337,1,304.56,1,2,2,122,5,Lost,1,Lost / Inactive
17942,302,1,77.50000000000001,1,2,1,121,4,Lost,1,Lost / Inactive
17946,235,2,149.57999999999998,1,3,1,131,5,At Risk,1,Lost / Inactive
17947,303,1,176.68,1,2,1,121,4,Lost,1,Lost / Inactive
17948,149,1,358.56000000000006,2,2,2,222,6,Needs Attention,0,At Risk / Dormant
17949,4,45,58510.48,5,5,5,555,15,Champion,2,Loyal / Regular
17950,74,3,482.2,3,4,2,342,9,Loyal Customer,0,At Risk / Dormant
17951,41,3,1008.5400000000001,4,4,4,444,12,Champion,0,At Risk / Dormant
17954,125,12,2332.72,2,5,5,255,12,At Risk,0,At Risk / Dormant
17955,200,4,557.3,1,4,3,143,8,At Risk,1,Lost / Inactive
17956,251,1,12.75,1,2,1,121,4,Lost,1,Lost / Inactive
17957,245,1,111.68,1,2,1,121,4,Lost,1,Lost / Inactive
17958,118,1,508.4599999999999,2,2,3,223,7,Needs Attention,0,At Risk / Dormant
17960,173,1,73.78,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17961,2,39,1296.44,5,5,4,554,14,Champion,2,Loyal / Regular
17962,144,1,102.83,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17964,122,2,471.7,2,3,2,232,7,At Risk,0,At Risk / Dormant
17965,10,14,2622.57,5,5,5,555,15,Champion,0,At Risk / Dormant
17966,34,5,1098.43,4,4,4,444,12,Champion,0,At Risk / Dormant
17967,639,1,123.07,1,2,1,121,4,Lost,1,Lost / Inactive
17968,698,1,277.35,1,2,2,122,5,Lost,1,Lost / Inactive
17969,168,2,228.2,2,3,1,231,6,At Risk,1,Lost / Inactive
17970,5,1,582.59,5,2,3,523,10,Potential Loyalist,0,At Risk / Dormant
17972,7,1,136.04,5,2,1,521,8,Potential Loyalist,0,At Risk / Dormant
17973,53,1,337.04,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
17974,26,3,740.79,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17975,17,13,4488.81,5,5,5,555,15,Champion,0,At Risk / Dormant
17976,667,1,353.19,1,2,2,122,5,Lost,1,Lost / Inactive
17977,61,1,288.14,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
17978,455,1,300.91999999999996,1,2,2,122,5,Lost,1,Lost / Inactive
17979,170,4,757.71,2,4,3,243,9,At Risk,1,Lost / Inactive
17980,167,3,811.45,2,4,3,243,9,At Risk,1,Lost / Inactive
17984,147,1,152.68,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
17985,24,1,634.95,4,2,3,423,9,Potential Loyalist,0,At Risk / Dormant
17986,58,1,20.8,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
17987,158,1,198.57,2,2,1,221,5,Needs Attention,1,Lost / Inactive
17988,13,7,201.12,5,5,1,551,11,Loyal Customer,0,At Risk / Dormant
17990,238,3,630.84,1,4,3,143,8,At Risk,1,Lost / Inactive
17991,227,2,93.35,1,3,1,131,5,At Risk,1,Lost / Inactive
17994,38,4,678.49,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
17995,283,1,76.1,1,2,1,121,4,Lost,1,Lost / Inactive
17997,65,8,1970.6699999999998,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
17999,303,2,382.06,1,3,2,132,6,At Risk,1,Lost / Inactive
18001,14,2,417.23,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
18004,364,1,169.47,1,2,1,121,4,Lost,1,Lost / Inactive
18005,49,2,249.72,3,3,1,331,7,Loyal Customer,0,At Risk / Dormant
18006,25,1,444.68,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
18008,37,9,2116.19,4,5,5,455,14,Champion,0,At Risk / Dormant
18009,237,1,257.34,1,2,2,122,5,Lost,1,Lost / Inactive
18010,258,1,174.8,1,2,1,121,4,Lost,1,Lost / Inactive
18011,697,1,102.78999999999999,1,2,1,121,4,Lost,1,Lost / Inactive
18013,157,2,187.29,2,3,1,231,6,At Risk,0,At Risk / Dormant
18014,30,1,166.42,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
18015,213,1,120.03,1,2,1,121,4,Lost,1,Lost / Inactive
18016,76,5,1483.56,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
18017,83,3,523.0,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
18018,109,2,122.14,2,3,1,231,6,At Risk,0,At Risk / Dormant
18019,53,1,38.45,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
18022,244,1,668.11,1,2,3,123,6,Lost,1,Lost / Inactive
18024,65,2,389.78,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
18027,305,1,115.31,1,2,1,121,4,Lost,1,Lost / Inactive
18030,44,2,230.64999999999998,3,3,1,331,7,Loyal Customer,0,At Risk / Dormant
18032,101,1,73.5,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
18033,214,1,97.97,1,2,1,121,4,Lost,1,Lost / Inactive
18034,23,2,422.88,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
18035,44,3,730.4,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
18036,107,3,405.62,2,4,2,242,8,At Risk,0,At Risk / Dormant
18037,126,6,70.02,2,5,1,251,8,At Risk,0,At Risk / Dormant
18040,21,2,357.20000000000005,4,3,2,432,9,Loyal Customer,0,At Risk / Dormant
18041,13,21,4183.39,5,5,5,555,15,Champion,2,Loyal / Regular
18042,55,1,165.04999999999998,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
18043,26,3,559.51,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
18044,89,10,2088.6,2,5,5,255,12,At Risk,0,At Risk / Dormant
18045,47,1,189.4,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
18048,205,2,172.29000000000002,1,3,1,131,5,At Risk,1,Lost / Inactive
18050,361,1,74.4,1,2,1,121,4,Lost,1,Lost / Inactive
18053,72,1,300.02,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
18055,41,10,6784.1900000000005,4,5,5,455,14,Champion,0,At Risk / Dormant
18056,290,1,363.65,1,2,2,122,5,Lost,1,Lost / Inactive
18058,11,1,170.16,5,2,1,521,8,Potential Loyalist,0,At Risk / Dormant
18059,25,3,306.46,4,4,2,442,10,Loyal Customer,0,At Risk / Dormant
18061,23,10,2119.41,4,5,5,455,14,Champion,0,At Risk / Dormant
18062,175,3,720.52,2,4,3,243,9,At Risk,1,Lost / Inactive
18064,135,2,814.0,2,3,3,233,8,At Risk,0,At Risk / Dormant
18065,88,14,2392.83,2,5,5,255,12,At Risk,0,At Risk / Dormant
18066,77,1,318.0,3,2,2,322,7,Needs Attention,0,At Risk / Dormant
18067,42,1,396.33,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
18068,291,1,101.69999999999999,1,2,1,121,4,Lost,1,Lost / Inactive
18069,2,5,2036.67,5,4,4,544,13,Champion,0,At Risk / Dormant
18071,259,2,453.0,1,3,2,132,6,At Risk,1,Lost / Inactive
18072,158,1,247.44,2,2,1,221,5,Needs Attention,1,Lost / Inactive
18073,116,12,3877.5200000000004,2,5,5,255,12,At Risk,0,At Risk / Dormant
18074,698,1,489.6,1,2,2,122,5,Lost,1,Lost / Inactive
18075,25,10,2611.75,4,5,5,455,14,Champion,0,At Risk / Dormant
18077,33,11,2633.0099999999998,4,5,5,455,14,Champion,0,At Risk / Dormant
18078,189,2,336.13,1,3,2,132,6,At Risk,1,Lost / Inactive
18079,47,4,3651.97,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
18080,20,2,1231.5,4,3,4,434,11,Loyal Customer,0,At Risk / Dormant
18081,114,3,343.45,2,4,2,242,8,At Risk,0,At Risk / Dormant
18082,27,1,703.37,4,2,3,423,9,Potential Loyalist,0,At Risk / Dormant
18084,18,1,90.47999999999999,5,2,1,521,8,Potential Loyalist,0,At Risk / Dormant
18085,332,2,689.95,1,3,3,133,7,At Risk,1,Lost / Inactive
18086,69,1,101.34,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
18087,292,2,4055.7199999999993,1,3,5,135,9,At Risk,1,Lost / Inactive
18088,92,1,167.67000000000002,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
18092,3,11,9068.26,5,5,5,555,15,Champion,0,At Risk / Dormant
18093,33,4,2106.52,4,4,5,445,13,Champion,0,At Risk / Dormant
18094,83,7,3017.3,3,5,5,355,13,Loyal Customer,0,At Risk / Dormant
18095,40,2,580.0500000000001,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
18096,13,3,911.15,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
18097,207,6,2697.8,1,5,5,155,11,At Risk,1,Lost / Inactive
18099,247,1,168.31,1,2,1,121,4,Lost,1,Lost / Inactive
18101,13,2,223.65,5,3,1,531,9,Loyal Customer,0,At Risk / Dormant
18102,13,60,259657.3,5,5,5,555,15,Champion,3,VIP / Champion
18104,303,1,754.64,1,2,3,123,6,Lost,1,Lost / Inactive
18105,303,1,113.48000000000002,1,2,1,121,4,Lost,1,Lost / Inactive
18106,331,1,430.7,1,2,2,122,5,Lost,1,Lost / Inactive
18108,256,1,271.0,1,2,2,122,5,Lost,1,Lost / Inactive
18109,5,26,8052.97,5,5,5,555,15,Champion,2,Loyal / Regular
18110,21,1,236.3,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
18112,14,2,352.69,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
18113,547,1,76.32000000000001,1,2,1,121,4,Lost,1,Lost / Inactive
18114,292,1,220.1,1,2,1,121,4,Lost,1,Lost / Inactive
18116,236,8,1418.03,1,5,4,154,10,At Risk,1,Lost / Inactive
18117,27,1,320.72,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
18118,12,26,5653.82,5,5,5,555,15,Champion,2,Loyal / Regular
18119,517,1,181.12,1,2,1,121,4,Lost,1,Lost / Inactive
18120,97,1,111.15,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
18121,126,2,673.1,2,3,3,233,8,At Risk,0,At Risk / Dormant
18122,4,6,1826.21,5,5,4,554,14,Champion,0,At Risk / Dormant
18123,26,2,589.4399999999999,4,3,3,433,10,Loyal Customer,0,At Risk / Dormant
18125,61,4,1142.99,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
18126,62,1,206.82999999999998,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
18127,21,3,348.73,4,4,2,442,10,Loyal Customer,0,At Risk / Dormant
18129,68,1,112.55000000000001,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
18130,17,3,1059.39,5,4,4,544,13,Champion,0,At Risk / Dormant
18133,36,1,931.4999999999999,4,2,3,423,9,Potential Loyalist,0,At Risk / Dormant
18135,60,5,681.9100000000001,3,4,3,343,10,Loyal Customer,0,At Risk / Dormant
18136,6,3,784.33,5,4,3,543,12,Loyal Customer,0,At Risk / Dormant
18138,297,1,152.65,1,2,1,121,4,Lost,1,Lost / Inactive
18139,19,6,8438.34,4,5,5,455,14,Champion,0,At Risk / Dormant
18142,128,2,1019.52,2,3,4,234,9,At Risk,0,At Risk / Dormant
18143,118,2,1000.16,2,3,4,234,9,At Risk,0,At Risk / Dormant
18144,36,12,2888.75,4,5,5,455,14,Champion,0,At Risk / Dormant
18145,14,4,2861.55,5,4,5,545,14,Champion,0,At Risk / Dormant
18146,142,2,160.35000000000002,2,3,1,231,6,At Risk,0,At Risk / Dormant
18147,47,2,179.33999999999997,3,3,1,331,7,Loyal Customer,0,At Risk / Dormant
18149,38,3,612.0799999999999,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
18150,142,3,566.58,2,4,3,243,9,At Risk,0,At Risk / Dormant
18151,136,2,653.35,2,3,3,233,8,At Risk,0,At Risk / Dormant
18154,45,2,399.19,3,3,2,332,8,Loyal Customer,0,At Risk / Dormant
18155,77,3,371.62,3,4,2,342,9,Loyal Customer,0,At Risk / Dormant
18156,14,2,734.94,5,3,3,533,11,Loyal Customer,0,At Risk / Dormant
18158,2,2,453.4,5,3,2,532,10,Loyal Customer,0,At Risk / Dormant
18159,39,1,530.15,4,2,3,423,9,Potential Loyalist,0,At Risk / Dormant
18160,59,2,638.0600000000001,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
18161,17,5,1618.69,5,4,4,544,13,Champion,0,At Risk / Dormant
18164,303,1,399.65000000000003,1,2,2,122,5,Lost,1,Lost / Inactive
18165,179,1,302.46000000000004,2,2,2,222,6,Needs Attention,1,Lost / Inactive
18167,25,3,1384.8600000000001,4,4,4,444,12,Champion,0,At Risk / Dormant
18168,70,6,1169.94,3,5,4,354,12,Loyal Customer,0,At Risk / Dormant
18169,62,1,202.65,3,2,1,321,6,Needs Attention,0,At Risk / Dormant
18170,114,3,980.31,2,4,4,244,10,At Risk,0,At Risk / Dormant
18171,1,5,1231.31,5,4,4,544,13,Champion,0,At Risk / Dormant
18172,5,20,7561.68,5,5,5,555,15,Champion,2,Loyal / Regular
18173,69,4,2106.84,3,4,5,345,12,Loyal Customer,0,At Risk / Dormant
18174,302,1,104.0,1,2,1,121,4,Lost,1,Lost / Inactive
18176,360,1,476.35,1,2,2,122,5,Lost,1,Lost / Inactive
18177,122,6,1341.42,2,5,4,254,11,At Risk,0,At Risk / Dormant
18178,250,4,1590.81,1,4,4,144,9,At Risk,1,Lost / Inactive
18179,11,6,1793.17,5,5,4,554,14,Champion,0,At Risk / Dormant
18180,2,6,1843.75,5,5,4,554,14,Champion,0,At Risk / Dormant
18181,26,1,382.8,4,2,2,422,8,Potential Loyalist,0,At Risk / Dormant
18183,69,2,632.07,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
18184,17,1,49.8,5,2,1,521,8,Potential Loyalist,0,At Risk / Dormant
18185,251,1,304.25,1,2,2,122,5,Lost,1,Lost / Inactive
18188,17,3,2001.04,5,4,4,544,13,Champion,0,At Risk / Dormant
18189,79,2,1090.24,3,3,4,334,10,Loyal Customer,0,At Risk / Dormant
18190,194,2,284.46000000000004,1,3,2,132,6,At Risk,1,Lost / Inactive
18191,263,1,207.79999999999998,1,2,1,121,4,Lost,1,Lost / Inactive
18192,73,1,957.97,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
18193,167,1,243.76,2,2,1,221,5,Needs Attention,1,Lost / Inactive
18194,84,1,973.8399999999999,3,2,4,324,9,Needs Attention,0,At Risk / Dormant
18196,216,2,689.13,1,3,3,133,7,At Risk,1,Lost / Inactive
18198,73,17,5425.56,3,5,5,355,13,Loyal Customer,2,Loyal / Regular
18200,107,1,163.8,2,2,1,221,5,Needs Attention,0,At Risk / Dormant
18202,201,3,1396.99,1,4,4,144,9,At Risk,1,Lost / Inactive
18203,218,1,160.42000000000002,1,2,1,121,4,Lost,1,Lost / Inactive
18204,73,3,1993.7,3,4,4,344,11,Loyal Customer,0,At Risk / Dormant
18205,76,2,517.36,3,3,3,333,9,Loyal Customer,0,At Risk / Dormant
18209,30,1,139.10000000000002,4,2,1,421,7,Potential Loyalist,0,At Risk / Dormant
18210,11,6,2621.38,5,5,5,555,15,Champion,0,At Risk / Dormant
18211,27,5,600.07,4,4,3,443,11,Loyal Customer,0,At Risk / Dormant
